eventid,iyear,imonth,iday,extended,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,gname,motive,guncertain1,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,ransom,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,date,month,day_of_week
197707290002,1977,7,29,0,Southern,Beersheba,31.248484,34.787853,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Market,97.0,Israel,Unknown,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,23.0,,,1,4.0,Unknown,,,0.0,0.0,,,,,PGIS,-9,-9,0,-9,1977-07-29,7.0,4.0
197711230001,1977,11,23,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,1,Business,3.0,Bank/Commerce,,bank,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,1.0,,,0.0,,,1,3.0,Minor (likely < $1 million),1000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1977-11-23,11.0,2.0
197712050003,1977,12,5,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,14,Private Citizens & Property,68.0,Named Civilian,,Salim El Asmar,155.0,West Bank and Gaza Strip,Palestinians,,0.0,0,,,,,,,5,Firearms,3.0,Handgun,Pistols,1.0,,,0.0,,,0,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1977-12-05,12.0,0.0
197712260001,1977,12,26,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,1,Assassination,2,Government (General),18.0,"Government Personnel (excluding police, military)","Ramallah, west bank of Jordan","Hamdi Kadi, chief of education",97.0,Israel,Palestinians,,0.0,0,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,Automatic firearm,1.0,,,0.0,,,0,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1977-12-26,12.0,0.0
197712300001,1977,12,30,0,Central,Netanya,32.325073,34.854663,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,1,Business,,,,Central Market,97.0,Israel,Democratic Front for the Liberation of Palestine (DFLP),,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive; Bomb - timed,2.0,,,1.0,,,1,3.0,Minor (likely < $1 million),150.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1977-12-30,12.0,4.0
197802140002,1978,2,14,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,19,Transportation,99.0,Bus (excluding tourists),,bus,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,2.0,,,43.0,,,1,3.0,Minor (likely < $1 million),3000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-02-14,2.0,1.0
197802160002,1978,2,16,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,youth village,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),250.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-02-16,2.0,3.0
197803110004,1978,3,11,0,Haifa,Haifa,32.793921,34.990615,1.0,1,,,1,1,1,0,,,0.0,1,0,5,Hostage Taking (Barricade Incident),19,Transportation,99.0,Bus (excluding tourists),,Bus en route,97.0,Israel,Al-Fatah,,0.0,0,11.0,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,Automatic firearms,42.0,,9.0,76.0,,,1,3.0,Minor (likely < $1 million),15000.0,,1.0,0.0,,,,,PGIS,0,0,0,0,1978-03-11,3.0,5.0
197804200004,1978,4,20,0,West Bank,Nablus,32.222271,35.253506,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,18,Tourists,96.0,Tour Bus/Van,,Tourist bus,97.0,Israel,Unknown,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,2.0,,,,,,1,3.0,Minor (likely < $1 million),2000.0,,0.0,0.0,,,,,PGIS,-9,-9,0,-9,1978-04-20,4.0,3.0
197806020001,1978,6,2,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,20,Unknown,,,unk,unk,97.0,Israel,Al-Fatah,,0.0,0,,,,,,,13,Unknown,,,,6.0,1.0,0.0,20.0,,0.0,0,,,,,0.0,0.0,,,,,PGIS,0,1,1,1,1978-06-02,6.0,4.0
197807100001,1978,7,10,0,Southern,Kiryat Gat,31.605568,34.77177,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,,Railway Line,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),4000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-07-10,7.0,0.0
197808030003,1978,8,3,0,Tel Aviv,Tel Aviv,32.08297,34.811886,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Carmel Marketplace,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,1.0,,,49.0,,,1,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-08-03,8.0,3.0
197808150002,1978,8,15,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),,Military bus station,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,,,,,,,1,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-08-15,8.0,1.0
197808220001,1978,8,22,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,-9,,,0.0,0,0,3,Bombing/Explosion,1,Business,3.0,Bank/Commerce,,bank,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,14.0,Time Fuse,Explosive - timed,0.0,,,0.0,,,1,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-08-22,8.0,1.0
197808280009,1978,8,28,0,Central,Ramla,31.928793,34.866657,1.0,0,,,1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,1,Business,2.0,Restaurant/Bar/Café,,cafeteria,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-08-28,8.0,0.0
197808290001,1978,8,29,0,West Bank,Nablus,32.222271,35.253506,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,2,Government (General),21.0,Government Building/Facility/Office,,education department building,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),3000.0,,0.0,0.0,,,,,PGIS,0,0,0,0,1978-08-29,8.0,1.0
197808300001,1978,8,30,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,9,Food or Water Supply,52.0,Water Supply,,waterworks,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,,,,,,,1,3.0,Minor (likely < $1 million),5000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-08-30,8.0,2.0
197809050002,1978,9,5,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,18,Tourists,96.0,Tour Bus/Van,,Tourist bus,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),1000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-09-05,9.0,1.0
197809050003,1978,9,5,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,,cooking gas store,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,2.0,,,1,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-09-05,9.0,1.0
197809120002,1978,9,12,0,West Bank,Nablus,32.222271,35.253506,1.0,0,,,1,1,1,-9,,,0.0,0,0,7,Facility/Infrastructure Attack,2,Government (General),21.0,Government Building/Facility/Office,,government employment office,97.0,Israel,Palestinians,,0.0,0,3.0,,,,,,8,Incendiary,,,Incendiary,0.0,,,0.0,,,1,,,,,0.0,0.0,,,,,PGIS,0,0,0,0,1978-09-12,9.0,1.0
197809160003,1978,9,16,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,,store,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-09-16,9.0,5.0
197809160004,1978,9,16,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,1,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,,store,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,7.0,,,1,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-09-16,9.0,5.0
197809160005,1978,9,16,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,,store,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,7.0,,,1,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-09-16,9.0,5.0
197809210001,1978,9,21,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,18,Tourists,96.0,Tour Bus/Van,,tourist bus (empty),97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),3000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-09-21,9.0,3.0
197811190001,1978,11,19,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,commercial center,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,,,,1,3.0,Minor (likely < $1 million),5000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-11-19,11.0,6.0
197811190002,1978,11,19,0,Tel Aviv,Jaffa,32.08297,34.811886,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,2,Government (General),20.0,Intelligence,,intelligence office (so called by PAL),97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,2.0,,,1,3.0,Minor (likely < $1 million),10000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-11-19,11.0,6.0
197811190003,1978,11,19,0,West Bank,Mizpe Yeriho,31.815565,35.395291,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,19,Transportation,99.0,Bus (excluding tourists),,bus,97.0,Israel,Palestine Liberation Organization (PLO),,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,4.0,,,37.0,,,1,3.0,Minor (likely < $1 million),20000.0,"Damages: explosion, destroyed bus, estimated at $20,000",0.0,0.0,,,,,PGIS,0,1,0,1,1978-11-19,11.0,6.0
197811300001,1978,11,30,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,20,Unknown,,,,,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,1.0,,,0.0,,,1,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-11-30,11.0,3.0
197812170004,1978,12,17,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,19,Transportation,99.0,Bus (excluding tourists),,bus,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,21.0,,,1,3.0,Minor (likely < $1 million),10000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-12-17,12.0,6.0
197812170005,1978,12,17,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,19,Transportation,99.0,Bus (excluding tourists),,bus,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,22.0,,,1,3.0,Minor (likely < $1 million),5000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-12-17,12.0,6.0
197812200001,1978,12,20,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,1,Business,2.0,Restaurant/Bar/Café,,restaurant,97.0,Israel,Unknown,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,4.0,,,1,3.0,Minor (likely < $1 million),10000.0,,0.0,0.0,,,,,PGIS,-9,-9,0,-9,1978-12-20,12.0,2.0
197812310001,1978,12,31,0,Central,Netanya,32.325073,34.854663,1.0,0,,,1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),,military bus,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,6.0,,,1,3.0,Minor (likely < $1 million),5000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1978-12-31,12.0,6.0
197901020001,1979,1,2,0,Southern,Beersheba,31.248484,34.787853,1.0,0,,,1,1,1,-9,,,0.0,0,0,3,Bombing/Explosion,1,Business,11.0,Entertainment/Cultural/Stadium/Casino,,Kern Theater,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,0,3.0,Minor (likely < $1 million),0.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-01-02,1.0,1.0
197901020002,1979,1,2,0,Gaza Strip,Gaza,31.502407,34.459743,1.0,0,,,1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),,Military Bus,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,,,,,,,1,3.0,Minor (likely < $1 million),10000.0,,0.0,0.0,,,,,PGIS,0,0,0,0,1979-01-02,1.0,1.0
197901050005,1979,1,5,0,Southern,Beersheba,31.248484,34.787853,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,1,Business,1.0,Gas/Oil/Electric,,Patrol Station,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,1.0,,,0.0,,,1,3.0,Minor (likely < $1 million),10000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-01-05,1.0,4.0
197901080001,1979,1,8,0,Tel Aviv,Holon,32.08297,34.811886,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,2,Government (General),20.0,Intelligence,,Intelligence office,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,2.0,,,1,3.0,Minor (likely < $1 million),13000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-01-08,1.0,0.0
197901130005,1979,1,13,0,Northern,Maalot,33.014797,35.275805,1.0,0,,,1,1,1,0,,,0.0,1,0,5,Hostage Taking (Barricade Incident),1,Business,8.0,Hotel/Resort,,Guest House-hotel,97.0,Israel,Democratic Front for the Liberation of Palestine (DFLP),,0.0,0,3.0,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,Automatic firearm,4.0,,,1.0,,,1,4.0,Unknown,,,1.0,0.0,,,,,PGIS,1,0,0,1,1979-01-13,1.0,5.0
197901160001,1979,1,16,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,-9,,,0.0,0,0,3,Bombing/Explosion,14,Private Citizens & Property,73.0,Vehicles/Transportation,,Car,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,0,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-01-16,1.0,1.0
197901160002,1979,1,16,0,Haifa,Haifa,32.793921,34.990615,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,,Synagogue on Horzl Street,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-01-16,1.0,1.0
197901180001,1979,1,18,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Mahane Yehuda Market,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,21.0,,,1,4.0,Unknown,,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-01-18,1.0,3.0
197901200001,1979,1,20,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Mahane Yehuda Market,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-01-20,1.0,5.0
197901260002,1979,1,26,0,West Bank,Abu Dis,31.764162,35.2577,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,,Village Well,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,,,,,0.0,0.0,,,,,PGIS,0,0,0,0,1979-01-26,1.0,4.0
197901260003,1979,1,26,0,West Bank,Abu Dis,31.764162,35.2577,1.0,0,,,1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,,Russian Orthodox Church,97.0,Israel,Palestinians,,0.0,0,8.0,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,0,,,,,0.0,0.0,,,,,PGIS,0,0,0,0,1979-01-26,1.0,4.0
197901280002,1979,1,28,0,Unknown,Moya,,,5.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Market place,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,5.0,,,55.0,,,1,4.0,Unknown,,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-01-28,1.0,6.0
197901310002,1979,1,31,0,West Bank,Janin,32.460617,35.301247,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,2,Government (General),21.0,Government Building/Facility/Office,,Employment Office,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,4.0,Unknown,,,0.0,0.0,,,,,PGIS,0,0,0,0,1979-01-31,1.0,2.0
197902030001,1979,2,3,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,,House occupied by arab family,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,1.0,,,2.0,,,1,3.0,Minor (likely < $1 million),5000.0,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-02-03,2.0,5.0
197902130003,1979,2,13,0,Southern,Beersheba,31.252973,34.791462,2.0,1,,,1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,19,Transportation,99.0,Bus (excluding tourists),,Bus,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,0,,,,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-02-13,2.0,1.0
197902260001,1979,2,26,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Mahave Jehuda Market,97.0,Israel,Unknown,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,0,,,,,0.0,0.0,,,,,PGIS,-9,-9,0,-9,1979-02-26,2.0,0.0
197902270003,1979,2,27,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Mahane Yehuda Market,97.0,Israel,Unknown,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,5.0,,,1,,,,,0.0,0.0,,,,,PGIS,-9,-9,0,-9,1979-02-27,2.0,1.0
197903040003,1979,3,4,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,,Train,97.0,Israel,Palestine Liberation Organization (PLO),,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,,,,,,,1,3.0,Minor (likely < $1 million),50000.0,,0.0,0.0,,,,,PGIS,1,1,0,1,1979-03-04,3.0,6.0
197903070002,1979,3,7,0,West Bank,Jericho,31.862497,35.46188,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,18,Tourists,96.0,Tour Bus/Van,,tourist bus,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,,,,,,,1,4.0,Unknown,,,0.0,0.0,,,,,PGIS,0,0,0,0,1979-03-07,3.0,2.0
197903070003,1979,3,7,0,West Bank,Jerusalem,31.784838,35.224613,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,18,Tourists,96.0,Tour Bus/Van,,Tourist bus,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,,,,1,,,,,0.0,0.0,,,,,PGIS,0,0,0,0,1979-03-07,3.0,2.0
197903070004,1979,3,7,0,Northern,Afula,32.608879,35.289967,1.0,0,,,1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,18,Tourists,96.0,Tour Bus/Van,,tourist bus,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,4.0,Unknown,,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-03-07,3.0,2.0
197903070007,1979,3,7,0,Unknown,Rome,,,5.0,0,,,1,1,1,-9,,,0.0,1,0,3,Bombing/Explosion,1,Business,,,,Warehouse,97.0,Israel,Unknown,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,0.0,,,1,4.0,Unknown,,,0.0,0.0,,,,,PGIS,-9,-9,0,-9,1979-03-07,3.0,2.0
197903140001,1979,3,14,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,19,Transportation,99.0,Bus (excluding tourists),,Bus,97.0,Israel,Palestine Liberation Organization (PLO),,0.0,0,,,,,,,6,Explosives,14.0,Time Fuse,Explosive - timed,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),525000.0,,0.0,0.0,,,,,PGIS,1,1,0,1,1979-03-14,3.0,2.0
197903230001,1979,3,23,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Zion Square,97.0,Israel,Palestinians,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,1.0,,,14.0,,,1,4.0,Unknown,,,0.0,0.0,,,,,PGIS,1,0,0,1,1979-03-23,3.0,4.0
197903260001,1979,3,26,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,80.0,Memorial/Cemetery/Monument,,Lion's Gate(in old city walls),97.0,Israel,Unknown,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,0.0,,,13.0,,,1,4.0,Unknown,,,0.0,0.0,,,,,PGIS,-9,-9,0,-9,1979-03-26,3.0,0.0
197903260002,1979,3,26,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,1,Business,2.0,Restaurant/Bar/Café,,restaurant,97.0,Israel,Unknown,,0.0,0,,,,,,,6,Explosives,7.0,Grenade,Grenades,0.0,,,5.0,,,1,,,,,0.0,0.0,,,,,PGIS,-9,-9,0,-9,1979-03-26,3.0,0.0
197903270002,1979,3,27,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,LOD market,97.0,Israel,Unknown,,0.0,0,,,,,,,6,Explosives,16.0,Unknown Explosive Type,Explosive,1.0,,,17.0,,,1,,,,,0.0,0.0,,,,,PGIS,-9,-9,0,-9,1979-03-27,3.0,1.0
